id,drug_name,drug_id,created_at,updated_at,quantity,price,invoice_id,deleted_at,discount
258,Tab Acetra 37.5mg/325mg,41,2018-09-10 16:01:16,2018-09-27 21:30:52,90,10,112,,23.5
259,Tab Sofvasc HCT  10/160/12.5,55,2018-09-10 16:01:16,2018-09-27 21:30:52,28,36,112,,23.5
260,Tab  Ostin,51,2018-09-10 16:01:16,2018-09-10 16:01:16,20,37,112,,15
261,Tab Cilavit D 200000 IU,8,2018-09-10 16:01:16,2018-09-27 21:30:52,2,175,112,,23.5
262,Cap Edwin D,43,2018-09-10 16:04:41,2018-09-27 21:30:52,1,230,113,,23.5
263,Tab Glusimet 50 mg / 500 mg,23,2018-09-10 16:04:41,2018-09-10 16:04:41,14,24.43,113,,15
264,Cap  Calgae,47,2018-09-10 16:12:26,2018-09-10 16:12:26,20,34.95,114,,15
265,Cap Edwin D,43,2018-09-10 16:12:26,2018-09-27 21:30:52,2,230,114,,23.5
266,Tab  Nutri,16,2018-09-10 16:14:53,2018-09-27 21:30:52,30,23.75,115,,23.5
267,Tab  Itofix SR 150mg,15,2018-09-10 16:16:18,2018-09-27 21:30:52,10,31.6,116,,23.5
268,Cap Colonil MR 200mg,14,2018-09-10 16:16:19,2018-09-27 21:30:52,10,24.1,116,,23.5
269,Tab Scipride 50mg,27,2018-09-10 16:16:19,2018-09-10 16:16:19,10,10.5,116,,15
270,Cap LapraZole -30mg,6,2018-09-10 16:16:19,2018-09-27 21:30:52,7,14.71,116,,23.5
271,Syp  Laxita,54,2018-09-10 16:19:32,2018-09-27 21:30:52,1,150,117,,23.5
272,Tab Scipride 50mg,27,2018-09-10 16:19:32,2018-09-10 16:19:32,10,10.5,117,,15
273,Cap Colonil MR 200mg,14,2018-09-10 16:19:32,2018-09-27 21:30:53,10,24.1,117,,23.5
274,Tab  Itofix SR 150mg,15,2018-09-10 16:19:32,2018-09-27 21:30:53,10,31.6,117,,23.5
275,Cap Solus 40mg,34,2018-09-10 16:59:14,2018-09-27 21:30:53,7,22,118,,17.55
276,Tab  Itofix SR 150mg,15,2018-09-10 16:59:14,2018-09-27 21:30:53,10,31.6,118,,23.5
277,Tab Scipride 50mg,27,2018-09-10 16:59:14,2018-09-10 16:59:14,10,10.5,118,,15
278,Cap Waraxim 400mg,36,2018-09-10 16:59:15,2018-09-27 21:30:53,5,65,118,,17.55
279,Tab  Topagen  25mg,50,2018-09-10 16:59:15,2018-09-10 16:59:15,10,15,118,,15
280,Tab Sofvasc HCT  10/160/12.5,55,2018-09-11 14:06:31,2018-09-27 21:30:53,14,36,119,,23.5
281,Cap Lipofen 200mg,26,2018-09-11 14:06:31,2018-09-11 14:06:31,10,20,119,,15
282,Tab Kestore 10mg,25,2018-09-11 14:06:31,2018-09-11 14:06:31,10,20.42,119,,15
283,Tab Glusit 50mg,13,2018-09-11 15:50:36,2018-09-11 15:50:36,28,20.71,120,,15
284,Tab Sofvasc HCT  10/160/12.5,55,2018-09-11 15:50:36,2018-09-27 21:30:53,28,36,120,,23.5
285,Tab Valtec  160mg,32,2018-09-11 15:50:36,2018-09-11 15:50:36,28,15,120,,15
286,Tab Kestore 10mg,25,2018-09-11 15:50:36,2018-09-11 15:50:36,30,20.42,120,,15
287,Cap Edwin D,43,2018-09-11 15:50:36,2018-09-27 21:30:53,2,230,120,,23.5
288,Cap Rezz -20,19,2018-09-11 15:50:36,2018-09-27 21:30:53,30,15,120,,23.5
289,Tab  Itofix SR 150mg,15,2018-09-11 15:50:36,2018-09-27 21:30:53,30,31.6,120,,23.5
290,Tab B-Fit 20mg,44,2018-09-11 15:50:36,2018-09-27 21:30:53,30,6.5,120,,23.5
291,Cap Waraxim 400mg,36,2018-09-11 15:50:36,2018-09-27 21:30:53,5,65,120,,17.55
292,Cap LapraZole -30mg,6,2018-09-11 15:56:03,2018-09-27 21:30:53,7,14.71,121,,23.5
293,Tab  Itofix SR 150mg,15,2018-09-11 15:56:03,2018-09-27 21:30:53,10,31.6,121,,23.5
294,Cap Colonil MR 200mg,14,2018-09-11 15:56:03,2018-09-27 21:30:53,10,24.1,121,,23.5
295,Tab  Paromax  20mg,49,2018-09-11 15:56:03,2018-09-11 15:56:03,10,21.5,121,,15
296,Cap ES Novex 40mg,9,2018-09-11 15:57:39,2018-09-27 21:30:53,7,14.14,122,,23.5
297,Cap Colonil MR 200mg,14,2018-09-11 15:57:39,2018-09-27 21:30:53,10,24.1,122,,23.5
298,Tab  Paromax  20mg,49,2018-09-11 15:57:39,2018-09-11 15:57:39,10,21.5,122,,15
299,Cap Solus 40mg,34,2018-09-11 16:44:10,2018-09-27 21:30:53,7,22,123,,17.55
300,Tab Cilavit D 200000 IU,8,2018-09-11 16:44:10,2018-09-27 21:30:53,2,175,123,,23.5
301,Tab  Ostin,51,2018-09-11 16:44:10,2018-10-01 18:33:02,20,37,123,,15
302,Cap Rezz -20,19,2018-09-11 16:47:25,2018-09-27 21:30:53,10,15,124,,23.5
303,Cap Colonil MR 200mg,14,2018-09-11 16:47:25,2018-09-27 21:30:53,10,24.1,124,,23.5
304,Tab Sofvasc HCT  10/160/12.5,55,2018-09-11 17:40:23,2018-09-27 21:30:53,14,36,125,,23.5
305,Tab Byscard  5mg,59,2018-09-11 17:40:23,2018-09-27 21:30:53,14,13,125,,23.5
306,Cap Colonil MR 200mg,14,2018-09-11 17:40:23,2018-09-27 21:30:53,20,24.1,125,,23.5
307,Tab  Paromax  20mg,49,2018-09-11 17:40:23,2018-09-11 17:40:23,10,21.5,125,,15
308,Cap LapraZole -30mg,6,2018-09-11 17:42:18,2018-09-27 21:30:53,14,14.71,126,,23.5
309,Tab  Itofix SR 150mg,15,2018-09-11 17:42:18,2018-09-27 21:30:53,10,31.6,126,,23.5
310,Cap Solus 40mg,34,2018-09-11 17:52:07,2018-09-27 21:30:53,7,22,127,,17.55
311,Cap Colonil MR 200mg,14,2018-09-11 17:52:07,2018-09-27 21:30:53,10,24.1,127,,23.5
312,Tab  Paromax  20mg,49,2018-09-12 16:03:01,2018-09-12 16:03:01,10,21.5,128,,15
313,Cap Solus 40mg,34,2018-09-12 16:03:01,2018-09-27 21:30:53,14,22,128,,17.55
314,Tab Co-Valtec  160/25mg,29,2018-09-12 16:08:37,2018-09-12 16:08:37,14,17,129,,15
315,Cap Solus 40mg,34,2018-09-12 16:08:37,2018-09-27 21:30:53,7,22,129,,17.55
316,Tab Cinirant 1mg,42,2018-09-12 16:08:37,2018-09-27 21:30:53,10,16.1,129,,23.5
317,Tab Cilavit D 200000 IU,8,2018-09-12 16:08:37,2018-09-27 21:30:54,2,175,129,,23.5
318,Cap Waraxim 400mg,36,2018-09-12 16:08:37,2018-09-27 21:30:54,5,65,129,,17.55
319,Cap  Azomox 250mg,37,2018-09-12 16:08:37,2018-09-12 16:08:37,12,33.83,129,,15
320,Tab  Nutri,16,2018-09-12 16:09:49,2018-09-27 21:30:54,10,23.75,130,,23.5
321,Tab  Itofix SR 150mg,15,2018-09-12 16:09:49,2018-09-27 21:30:54,10,31.6,130,,23.5
322,Cap LapraZole -30mg,6,2018-09-12 16:12:51,2018-09-27 21:30:54,7,14.71,131,,23.5
323,Tab Scipride 50mg,27,2018-09-12 16:12:51,2018-09-12 16:12:51,10,10.5,131,,15
324,Tab  Itofix SR 150mg,15,2018-09-12 16:12:51,2018-09-27 21:30:54,10,31.6,131,,23.5
325,Cap Colonil MR 200mg,14,2018-09-12 16:12:51,2018-09-27 21:30:54,10,24.1,131,,23.5
326,Cap Rezz -20,19,2018-09-12 16:15:56,2018-09-27 21:30:54,10,15,132,,23.5
327,Cap Colonil MR 200mg,14,2018-09-12 16:15:56,2018-09-27 21:30:54,10,24.1,132,,23.5
328,Tab  Nutri,16,2018-09-12 16:15:56,2018-09-27 21:30:54,10,23.75,132,,23.5
329,Cap ES Novex 40mg,9,2018-09-12 16:17:58,2018-09-27 21:30:54,14,14.14,133,,23.5
330,Tab  Itofix SR 150mg,15,2018-09-12 16:17:58,2018-09-27 21:30:54,10,31.6,133,,23.5
331,Cap Colonil MR 200mg,14,2018-09-12 16:17:58,2018-09-27 21:30:54,30,24.1,133,,23.5
332,Tab Glusimet 50 mg / 500 mg,23,2018-09-12 16:19:06,2018-09-12 16:19:06,7,24.43,134,,15
333,Tab  Itofix SR 150mg,15,2018-09-12 16:20:30,2018-09-27 21:30:54,10,31.6,135,,23.5
334,Cap Colonil MR 200mg,14,2018-09-12 16:20:30,2018-09-27 21:30:54,10,24.1,135,,23.5
335,Tab Anafortan Plus,58,2018-09-12 16:21:43,2018-09-12 16:21:43,60,12.25,136,,15
336,Tab B-Fit 20mg,44,2018-09-12 16:21:43,2018-09-27 21:30:54,20,6.5,136,,23.5
337,Tab  Nutri,16,2018-09-12 16:22:45,2018-09-27 21:30:54,10,23.75,137,,23.5
338,Tab Co-Valtec  160/25mg,29,2018-09-12 17:44:23,2018-09-12 17:44:23,28,17,138,,15
339,Tab B-Fit 20mg,44,2018-09-12 17:44:23,2018-09-27 21:30:54,30,6.5,138,,23.5
340,Cap Edwin D,43,2018-09-12 17:44:23,2018-09-27 21:30:54,2,230,138,,23.5
341,Tab SimGesic,18,2018-09-12 17:44:23,2018-09-27 21:30:54,60,9.5,138,,23.5
342,Tab Neumox,7,2018-09-12 17:44:24,2018-09-27 21:30:54,5,79.8,138,,23.5
343,Syp LacNovex 120ml,10,2018-09-12 17:44:24,2018-09-27 21:30:54,2,148,138,,23.5
344,Cap Rezz -20,19,2018-09-12 17:44:24,2018-09-27 21:30:54,30,15,138,,23.5
345,Tab  Ostin,51,2018-09-17 14:26:41,2018-10-01 18:33:02,20,37,139,,15
346,Cap Edwin D,43,2018-09-17 14:26:41,2018-09-27 21:30:54,2,230,139,,23.5
347,Tab  Stevit,52,2018-09-17 14:29:46,2018-09-17 14:29:46,20,38.25,140,,15
348,Tab Cilavit D 200000 IU,8,2018-09-17 14:29:46,2018-09-27 21:30:54,2,175,140,,23.5
349,Tab B-Fit 20mg,44,2018-09-17 14:30:45,2018-09-27 21:30:54,10,6.5,141,,23.5
350,Tab SimGesic,18,2018-09-17 14:34:34,2018-09-27 21:30:54,20,9.5,142,,23.5
351,Cap Edwin D,43,2018-09-17 14:34:34,2018-09-27 21:30:54,1,230,142,,23.5
352,Cap  Calgae,47,2018-09-17 14:34:34,2018-09-17 14:34:34,20,34.95,142,,15
353,Cap LapraZole -30mg,6,2018-09-17 14:37:44,2018-09-27 21:30:54,14,14.71,143,,23.5
354,Tab Anafortan Plus,58,2018-09-17 14:37:44,2018-09-17 14:37:44,30,12.25,143,,15
355,Tab  Paromax  20mg,49,2018-09-17 14:37:44,2018-09-17 14:37:44,15,21.5,143,,15
356,Tab Acetra 37.5mg/325mg,41,2018-09-17 14:38:41,2018-09-27 21:30:54,30,10,144,,23.5
357,Tab Anafortan Plus,58,2018-09-17 14:40:58,2018-09-17 14:40:58,30,12.25,145,,15
358,Tab  Oniron 8mg,17,2018-09-17 14:40:58,2018-09-27 21:30:54,10,25,145,,23.5
359,Tab  Ostin,51,2018-09-17 14:42:46,2018-10-01 18:33:02,20,37,146,,15
360,Tab Cilavit D 200000 IU,8,2018-09-17 14:42:46,2018-09-27 21:30:54,2,175,146,,23.5
361,Tab Amstan 5mg+160mg,22,2018-09-17 14:45:18,2018-09-17 14:45:18,7,26.95,147,,15
362,Tab  Itofix SR 150mg,15,2018-09-17 14:45:18,2018-09-27 21:30:54,7,31.6,147,,23.5
363,Cap Colonil MR 200mg,14,2018-09-17 14:45:18,2018-09-27 21:30:54,7,24.1,147,,23.5
364,Cap Rezz -20,19,2018-09-17 14:45:18,2018-09-27 21:30:55,7,15,147,,23.5
365,Tab  Ostin,51,2018-09-17 14:47:15,2018-10-01 18:33:02,40,37,148,,15
366,Syp  Laxita,54,2018-09-17 14:48:53,2018-09-27 21:30:55,3,150,149,,23.5
367,Tab  Flagyl  400mg,65,2018-09-17 14:48:53,2018-09-17 14:48:53,20,1.58,149,,15
368,Cap Waraxim 400mg,36,2018-09-17 14:48:53,2018-09-27 21:30:55,5,65,149,,17.55
369,Tab  Stevit,52,2018-09-17 14:50:09,2018-09-17 14:50:09,20,38.25,150,,15
370,Cap Rezz -20,19,2018-09-17 14:50:10,2018-09-27 21:30:55,10,15,150,,23.5
371,Tab Acetra 37.5mg/325mg,41,2018-09-17 14:53:35,2018-09-27 21:30:55,20,10,151,,23.5
372,Cap Rezz -20,19,2018-09-17 15:38:05,2018-09-27 21:30:55,30,15,152,,23.5
373,Tab  Itofix SR 150mg,15,2018-09-17 15:38:05,2018-09-27 21:30:55,30,31.6,152,,23.5
374,Tab Scipride 50mg,27,2018-09-17 15:38:05,2018-09-17 15:38:05,20,10.5,152,,15
375,Tab Neumox,7,2018-09-17 15:38:05,2018-09-27 21:30:55,5,79.8,152,,23.5
376,Tab RespiCare 10mg,20,2018-09-17 15:38:05,2018-09-17 15:38:05,63,22.93,152,,15
377,Tab SimGesic,18,2018-09-17 15:46:19,2018-09-27 21:30:55,10,9.5,153,,23.5
378,Tab  Itofix SR 150mg,15,2018-09-17 17:00:25,2018-09-27 21:30:55,10,31.6,154,,23.5
379,Cap Rezz -20,19,2018-09-17 17:09:40,2018-09-27 21:30:55,13,15,155,,23.5
380,Tab Anafortan Plus,58,2018-09-17 17:09:40,2018-09-17 17:09:40,30,12.25,155,,15
381,Tab  NoSPA  40mg,61,2018-09-17 17:09:40,2018-09-17 17:09:40,20,7.2,155,,15
382,Cap Colonil MR 200mg,14,2018-09-18 14:51:02,2018-09-27 21:30:55,10,24.1,156,,23.5
383,Cap Solus 40mg,34,2018-09-18 14:51:02,2018-09-27 21:30:55,7,22,156,,17.55
384,Cap Colonil MR 200mg,14,2018-09-18 14:52:39,2018-09-27 21:30:55,10,24.1,157,,23.5
385,Tab  Itofix SR 150mg,15,2018-09-18 14:52:39,2018-09-27 21:30:55,10,31.6,157,,23.5
386,Cap Rezz -20,19,2018-09-18 14:52:39,2018-09-27 21:30:55,10,15.8,157,,23.5
387,Cap Rezz -20,19,2018-09-18 15:11:16,2018-09-27 21:30:55,10,15.8,158,,23.5
388,Tab  Modrin,68,2018-09-18 15:11:16,2018-09-18 15:11:16,50,1.79,158,,15
389,Cap LapraZole -30mg,6,2018-09-18 16:23:05,2018-09-27 21:30:55,7,14.71,159,,23.5
390,Cap Colonil MR 200mg,14,2018-09-18 16:23:05,2018-09-27 21:30:55,10,24.1,159,,23.5
391,Cap  Calgae,47,2018-09-18 17:03:25,2018-09-18 17:03:25,10,34.95,160,,15
392,Cap Edwin D,43,2018-09-18 17:03:25,2018-09-27 21:30:55,1,230,160,,23.5
393,Cap Solus 40mg,34,2018-09-19 14:47:20,2018-09-27 21:30:55,7,22,161,,17.55
394,Cap Colonil MR 200mg,14,2018-09-19 14:47:20,2018-09-27 21:30:55,10,24.1,161,,23.5
395,Tab  Itofix SR 150mg,15,2018-09-19 14:47:20,2018-09-27 21:30:55,10,31.6,161,,23.5
396,Tab B-Fit 20mg,44,2018-09-19 14:47:20,2018-09-27 21:30:55,10,6.5,161,,23.5
397,Cap Rezz -20,19,2018-09-19 14:49:41,2018-09-27 21:30:55,10,15.8,162,,23.5
398,Cap Colonil MR 200mg,14,2018-09-19 14:49:41,2018-09-27 21:30:55,20,24.1,162,,23.5
399,Tab  Itofix SR 150mg,15,2018-09-19 14:49:41,2018-09-27 21:30:55,10,31.6,162,,23.5
400,Cap Rezz -20,19,2018-09-19 14:57:05,2018-09-27 21:30:55,10,15.8,163,,23.5
401,Tab  Itofix SR 150mg,15,2018-09-19 14:57:05,2018-09-27 21:30:55,10,31.6,163,,23.5
402,Tab Scipride 50mg,27,2018-09-19 14:57:05,2018-09-19 14:57:05,20,10.5,163,,15
403,Cap Solus 40mg,34,2018-09-19 15:57:47,2018-09-27 21:30:55,28,22,164,,17.55
404,Cap Waraxim 400mg,36,2018-09-19 15:57:47,2018-09-27 21:30:55,5,65,164,,17.55
405,Cap  Calgae,47,2018-09-19 15:57:47,2018-09-19 15:57:47,20,34.95,164,,15
406,Tab Co-Valtec  160/25mg,29,2018-09-19 16:58:06,2018-09-19 16:58:06,14,17,165,,15
407,Tab Byscard  5mg,59,2018-09-19 16:58:06,2018-09-27 21:30:55,14,13,165,,23.5
408,Cap ES Novex 40mg,9,2018-09-19 16:58:06,2018-09-27 21:30:55,14,14.14,165,,23.5
409,Tab B-Fit 20mg,44,2018-09-19 16:58:06,2018-09-27 21:30:55,10,6.5,165,,23.5
410,Tab SimGesic,18,2018-09-19 16:58:06,2018-09-27 21:30:55,20,9.5,165,,23.5
411,Cap Edwin D,43,2018-09-19 16:58:06,2018-09-27 21:30:56,1,230,165,,23.5
412,Tab  Itofix SR 150mg,15,2018-09-19 16:58:06,2018-09-27 21:30:56,10,31.6,165,,23.5
413,Cap Rezz -20,19,2018-09-19 17:02:55,2018-09-27 21:30:56,10,15.8,166,,23.5
414,Tab Scipride 50mg,27,2018-09-19 17:02:55,2018-09-19 17:02:55,10,10.5,166,,15
415,Cap Solus 40mg,34,2018-09-19 17:11:11,2018-09-27 21:30:56,7,22,167,,17.55
416,Tab B-Fit 20mg,44,2018-09-19 17:11:11,2018-09-27 21:30:56,10,6.5,167,,23.5
417,Tab  Telsarta-A  5/80,40,2018-09-19 17:19:17,2018-09-19 17:19:17,7,27.14,168,,15
418,Tab  Ostin,51,2018-09-19 17:22:00,2018-10-01 18:33:02,20,37,169,,15
419,Tab Cilavit D 200000 IU,8,2018-09-19 17:22:00,2018-09-27 21:30:56,2,175,169,,23.5
420,Tab Acetra 37.5mg/325mg,41,2018-09-19 17:22:00,2018-09-27 21:30:56,4,10,169,,23.5
421,Tab Glusimet 50 mg / 500 mg,23,2018-09-19 17:23:26,2018-09-19 17:23:26,14,24.43,170,,15
422,Cap Edwin D,43,2018-09-19 17:23:26,2018-09-27 21:30:56,1,230,170,,23.5
423,Tab  Itofix SR 150mg,15,2018-09-24 14:27:46,2018-09-27 21:30:56,13,31.6,171,,23.5
424,Cap Solus 40mg,34,2018-09-24 14:27:47,2018-09-27 21:30:56,14,22,171,,17.55
425,Tab Valtec  160mg,32,2018-09-24 14:27:47,2018-09-24 14:27:47,18,15,171,,15
426,Tab  Paraxyl  12.5mg,69,2018-09-24 14:27:47,2018-09-24 14:27:47,15,22,171,,15
427,Tab SimGesic,18,2018-09-24 15:01:14,2018-09-27 21:30:56,90,9.5,172,,23.5
428,Tab Sofvasc HCT  5/160/12.5,56,2018-09-24 15:01:14,2018-09-27 21:30:56,28,30,172,,23.5
429,Tab B-Fit 20mg,44,2018-09-24 15:01:14,2018-09-27 21:30:56,30,6.5,172,,23.5
430,Tab  Nutri,16,2018-09-24 15:07:12,2018-09-27 21:30:56,20,23.75,173,,23.5
431,Tab Valtec  160mg,32,2018-09-24 15:09:48,2018-09-24 15:09:48,14,15,174,,15
432,Cap  Calgae,47,2018-09-24 15:09:48,2018-09-24 15:09:48,30,34.95,174,,15
433,Tab Cilavit D 200000 IU,8,2018-09-24 15:09:48,2018-09-27 21:30:56,2,175,174,,23.5
434,Cap Rezz -20,19,2018-09-24 15:16:09,2018-09-27 21:30:56,10,15.8,175,,23.5
435,Cap Colonil MR 200mg,14,2018-09-24 15:16:09,2018-09-27 21:30:56,20,24.1,175,,23.5
436,Tab  Itofix SR 150mg,15,2018-09-24 15:16:09,2018-09-27 21:30:56,10,31.6,175,,23.5
437,Cap LapraZole -30mg,6,2018-09-24 15:19:13,2018-09-27 21:30:56,7,14.71,176,,23.5
438,Tab  Itofix SR 150mg,15,2018-09-24 15:19:13,2018-09-27 21:30:56,10,31.6,176,,23.5
439,Tab  Paraxyl  12.5mg,69,2018-09-24 15:19:13,2018-09-24 15:19:13,15,22,176,,15
440,Tab Acetra 37.5mg/325mg,41,2018-09-24 15:21:03,2018-09-27 21:30:56,44,10,177,,23.5
441,Cap Colonil MR 200mg,14,2018-09-24 16:18:37,2018-09-27 21:30:56,20,24.1,178,,23.5
442,Cap Waraxim 400mg,36,2018-09-24 16:18:37,2018-09-27 21:30:56,5,65,178,,17.55
443,Cap Rezz -20,19,2018-09-24 16:20:56,2018-09-27 21:30:56,10,15.8,179,,23.5
444,Tab  Nutri,16,2018-09-24 16:20:56,2018-09-27 21:30:56,10,23.75,179,,23.5
445,Cap ES Novex 40mg,9,2018-09-24 16:25:19,2018-09-27 21:30:56,30,14.14,180,,23.5
446,Tab  Itofix SR 150mg,15,2018-09-24 16:25:19,2018-09-27 21:30:56,30,31.6,180,,23.5
447,Tab  Topagen  25mg,50,2018-09-24 16:25:19,2018-09-24 16:25:19,90,15,180,,15
448,Tab Cilavit D 200000 IU,8,2018-09-24 16:25:20,2018-09-27 21:30:56,2,175,180,,23.5
449,Cap Edwin D,43,2018-09-24 16:31:02,2018-09-27 21:30:56,1,230,181,,23.5
450,Tab Acetra 37.5mg/325mg,41,2018-09-25 13:16:32,2018-09-27 21:30:56,10,10,182,,23.5
451,Tab Glusimet 50 mg / 500 mg,23,2018-09-25 13:41:22,2018-09-25 13:41:22,7,24.43,183,,15
452,Cap LapraZole -30mg,6,2018-09-25 15:14:54,2018-09-27 21:30:56,14,14.71,184,,23.5
453,Tab  Itofix SR 150mg,15,2018-09-25 15:14:54,2018-09-27 21:30:56,20,31.6,184,,23.5
454,Cap Colonil MR 200mg,14,2018-09-25 15:14:54,2018-09-27 21:30:56,30,24.1,184,,23.5
455,Tab  Paromax  20mg,49,2018-09-25 15:14:54,2018-09-25 15:14:54,15,21.5,184,,15
456,Laxolite Sachets,57,2018-09-25 15:14:54,2018-09-27 21:30:57,10,23.03,184,,23.5
457,Cap Edwin D,43,2018-09-25 15:29:55,2018-09-27 21:30:57,3,230,185,,23.5
458,Tab  Nutri,16,2018-09-25 15:29:55,2018-09-27 21:30:57,10,23.75,185,,23.5
459,Cap Rezz -20,19,2018-09-25 15:54:35,2018-09-27 21:30:57,10,15.8,186,,23.5
460,Tab  Itofix SR 150mg,15,2018-09-25 15:54:35,2018-09-27 21:30:57,10,31.6,186,,23.5
461,Cap Colonil MR 200mg,14,2018-09-25 15:54:35,2018-09-27 21:30:57,20,24.1,186,,23.5
462,Tab Acetra 37.5mg/325mg,41,2018-09-25 15:56:16,2018-09-27 21:30:57,10,10,187,,23.5
463,Tab Glusit 100mg,12,2018-09-25 15:56:16,2018-09-25 15:56:16,14,36,187,,15
464,Cap Edwin D,43,2018-09-25 16:20:11,2018-09-25 16:27:03,1,230,188,2018-09-25 16:27:03,15
465,Tab  Stevit,52,2018-09-25 16:20:11,2018-09-25 16:27:03,20,38.25,188,2018-09-25 16:27:03,15
466,Cap Edwin D,43,2018-09-25 16:37:05,2018-09-27 21:30:57,1,230,189,,23.5
467,Tab  Ostin,51,2018-09-25 16:37:06,2018-10-01 18:33:02,20,37,189,,15
468,Tab  Paraxyl  12.5mg,69,2018-09-25 16:40:19,2018-09-25 16:40:19,30,22,190,,15
469,Tab Kestore 10mg,25,2018-09-25 16:40:19,2018-09-25 16:40:19,30,20.42,190,,15
470,Cap Edwin D,43,2018-09-25 16:40:19,2018-09-27 21:30:57,1,230,190,,23.5
471,Tab  Ostin,51,2018-09-25 16:40:19,2018-10-01 18:33:02,20,37,190,,15
472,Cap LapraZole -30mg,6,2018-09-25 16:45:37,2018-09-27 21:30:57,14,14.71,191,,23.5
473,Syp LacNovex 120ml,10,2018-09-25 16:45:37,2018-09-27 21:30:57,1,148,191,,23.5
474,Cap Solus 40mg,34,2018-09-25 16:55:07,2018-09-27 21:30:57,7,22,192,,17.55
475,Tab  Nutri,16,2018-09-25 16:55:07,2018-09-27 21:30:57,20,23.75,192,,23.5
476,Cap Colonil MR 200mg,14,2018-09-25 17:16:53,2018-09-27 21:30:57,14,24.1,193,,23.5
477,Cap ES Novex 40mg,9,2018-09-25 17:16:53,2018-09-27 21:30:57,7,14.14,193,,23.5
478,Tab Neumox,7,2018-09-25 17:22:04,2018-09-27 21:30:57,5,79.8,194,,23.5
479,Tab  Nutri,16,2018-09-25 17:22:04,2018-09-27 21:30:57,20,23.75,194,,23.5
480,Cap Solus 40mg,34,2018-09-26 13:19:47,2018-09-27 21:30:57,7,22,195,,17.55
481,Tab Acetra 37.5mg/325mg,41,2018-09-26 13:19:47,2018-09-27 21:30:57,14,10,195,,23.5
482,Tab  Paraxyl  12.5mg,69,2018-09-26 13:38:55,2018-09-26 13:38:55,30,22,196,,15
483,Cap Rezz -20,19,2018-09-26 13:38:55,2018-09-27 21:30:57,30,15.8,196,,23.5
484,Tab Cinirant 1mg,42,2018-09-26 13:38:55,2018-09-27 21:30:57,60,16.1,196,,23.5
485,Cap Solus 40mg,34,2018-09-26 14:28:49,2018-09-27 21:30:57,30,22,197,,17.55
486,Tab Neumox,7,2018-09-26 14:28:49,2018-09-27 21:30:57,5,79.8,197,,23.5
487,Cap Colonil MR 200mg,14,2018-09-26 14:28:49,2018-09-27 21:30:57,40,24.1,197,,23.5
488,Cap Edwin D,43,2018-09-26 14:28:49,2018-09-27 21:30:57,1,230,197,,23.5
489,Tab  Flagyl  400mg,65,2018-09-26 14:28:49,2018-09-26 14:28:49,15,1.58,197,,15
490,Cap Rezz -20,19,2018-09-26 14:36:25,2018-09-27 21:30:57,10,15.8,198,,23.5
491,Tab Scipride 50mg,27,2018-09-26 14:36:25,2018-09-26 14:36:25,10,10.2,198,,15
492,Cap Colonil MR 200mg,14,2018-09-26 14:36:25,2018-09-27 21:30:57,6,24.1,198,,23.5
493,Tab  Stevit,52,2018-09-26 16:03:25,2018-09-26 16:03:25,20,38.25,199,,15
494,Cap  Calgae,47,2018-09-26 16:03:25,2018-09-26 16:03:25,20,34.95,199,,15
495,Cap Rezz -20,19,2018-09-26 16:05:06,2018-09-27 21:30:57,10,15.8,200,,23.5
496,Tab  Itofix SR 150mg,15,2018-09-26 16:05:06,2018-09-27 21:30:57,10,31.6,200,,23.5
497,Tab Scipride 50mg,27,2018-09-26 16:05:06,2018-09-26 16:05:06,10,10.2,200,,15
498,Tab Acetra 37.5mg/325mg,41,2018-09-26 16:05:06,2018-09-27 21:30:57,10,10,200,,23.5
499,Cap  Azomox 250mg,37,2018-09-26 16:07:34,2018-09-26 16:07:34,6,33.83,201,,15
500,Cap Solus 40mg,34,2018-09-27 13:38:25,2018-09-27 21:30:57,5,22,202,,17.55
501,Cap Rezz -20,19,2018-09-27 14:30:58,2018-09-27 21:30:57,15,15.8,203,,23.5
502,Cap Colonil MR 200mg,14,2018-09-27 14:30:58,2018-09-27 21:30:57,30,24.1,203,,23.5
503,Syp LacNovex 120ml,10,2018-09-27 14:30:58,2018-09-27 21:30:58,2,148,203,,23.5
504,Cap ES Novex 40mg,9,2018-09-27 14:34:07,2018-09-27 21:30:58,28,14.14,204,,23.5
505,Cap Colonil MR 200mg,14,2018-09-27 14:34:08,2018-09-27 21:30:58,60,24.1,204,,23.5
506,Tab  Paromax  20mg,49,2018-09-27 14:34:08,2018-09-27 14:34:08,30,21.5,204,,15
507,Tab Cinirant 1mg,42,2018-09-27 14:34:08,2018-09-27 21:30:58,30,16.1,204,,23.5
508,Cap Colonil MR 200mg,14,2018-09-27 14:37:46,2018-09-27 21:30:58,20,24.1,205,,23.5
509,Cap Rezz -20,19,2018-09-27 14:37:46,2018-09-27 21:30:58,10,15.8,205,,23.5
510,Tab Scipride 50mg,27,2018-09-27 14:37:46,2018-09-27 14:37:46,10,10.2,205,,15
511,Tab  Paromax  20mg,49,2018-09-27 14:39:32,2018-09-27 14:39:32,15,21.5,206,,15
512,Cap LapraZole -30mg,6,2018-09-27 14:39:32,2018-09-27 21:30:58,14,14.71,206,,23.5
513,Tab  Itofix SR 150mg,15,2018-09-27 14:39:32,2018-09-27 21:30:58,15,31.6,206,,23.5
